CHINCHINÁ; Código Establecimiento; Nombre Establecimiento; Código Sede; Nombre Sede
CHINCHINÁ;217174000131;INSTITUCION EDUCATIVA EDUARDO GOMEZ ARRUBLA;217174000114;ESCUELA RURAL ALTO CHUSCAL
CHINCHINÁ;217174000131;INSTITUCION EDUCATIVA EDUARDO GOMEZ ARRUBLA;217174000122;ESCUELA RURAL ALTO DE LA PAZ
CHINCHINÁ;217174000131;INSTITUCION EDUCATIVA EDUARDO GOMEZ ARRUBLA;217174000408;ESCUELA RURAL BAJO CHUSCAL
CHINCHINÁ;217174000131;INSTITUCION EDUCATIVA EDUARDO GOMEZ ARRUBLA;217174000106;ESCUELA RURAL MIXTA LA PRADERA
CHINCHINÁ;217174000131;INSTITUCION EDUCATIVA EDUARDO GOMEZ ARRUBLA;217174000017;ESCUELA RURAL SAN ANDRES
FILADELFIA;217272000106;INSTITUCION EDUCATIVA CRISANTO LUQUE;217272000165;ESCUELA RURAL POLICARPA SALAVARRIETA
FILADELFIA;217272000106;INSTITUCION EDUCATIVA CRISANTO LUQUE;217272000173;ESCUELA RURAL SAGRADO CORAZÓN DE JESÚS
FILADELFIA;217272000106;INSTITUCION EDUCATIVA CRISANTO LUQUE;217272000505;ESCUELA RURAL LA GRAN COLOMBIA
FILADELFIA;217272000106;INSTITUCION EDUCATIVA CRISANTO LUQUE;217272000149;ESCUELA RURAL ALTO MAIBÁ
FILADELFIA;217272000106;INSTITUCION EDUCATIVA CRISANTO LUQUE;217272000271;ESCUELA RURAL MARÍA GORETTI
FILADELFIA;217272000106;INSTITUCION EDUCATIVA CRISANTO LUQUE;217272000106;INSTITUCION EDUCATIVA CRISANTO LUQUE - SEDE PRINCIPAL
FILADELFIA;217272000106;INSTITUCION EDUCATIVA CRISANTO LUQUE;217272000262;SAN LUIS
FILADELFIA;217272000106;INSTITUCION EDUCATIVA CRISANTO LUQUE;217272000017;SIMÓN BOLÍVAR
FILADELFIA;217272000106;INSTITUCION EDUCATIVA CRISANTO LUQUE;217272000530;ESCUELA RURAL LA ILUSIÓN
FILADELFIA;217272000106;INSTITUCION EDUCATIVA CRISANTO LUQUE;217272000254;ESCUELA RURAL ALTOMIRA
FILADELFIA;217272000106;INSTITUCION EDUCATIVA CRISANTO LUQUE;217272000441;ESCUELA RURAL EL CASTILLO
FILADELFIA;217272000106;INSTITUCION EDUCATIVA CRISANTO LUQUE;217272000076;ESCUELA RURAL LA INDIA
FILADELFIA;217272000106;INSTITUCION EDUCATIVA CRISANTO LUQUE;217272000394;ESCUELA RURAL LA RUSIA
FILADELFIA;217272000106;INSTITUCION EDUCATIVA CRISANTO LUQUE;217272000041;ESCUELA RURAL SANTA ANA
FILADELFIA;217272000106;INSTITUCION EDUCATIVA CRISANTO LUQUE;217272000157;ESCUELA RURAL BALMORAL
FILADELFIA;217272000106;INSTITUCION EDUCATIVA CRISANTO LUQUE;217272000378;ESCUELA RURAL SANTA RITA
FILADELFIA;217272000106;INSTITUCION EDUCATIVA CRISANTO LUQUE;217272000513;ESCUELA RURAL FRUTALES 
LA DORADA;117380000053;INSTITUCION EDUCATIVA DORADA;117380000053;INSTITUCION EDUCATIVA DORADA - SEDE PRINCIPAL
LA DORADA;117380000053;INSTITUCION EDUCATIVA DORADA;117380000193;ESCUELA KENNEDY
LA DORADA;117380000053;INSTITUCION EDUCATIVA DORADA;117380000088;ESCUELA FRANCISCO JOSE DE CALDAS
LA DORADA;117380000053;INSTITUCION EDUCATIVA DORADA;117380000037;ESCUELA FRANCISCO DE PAULA SANTANDER
LA DORADA;117380000053;INSTITUCION EDUCATIVA DORADA;117380000151;ESCUELA POLICARPA SALAVARRIETA
LA DORADA;217380000040;INSTITUCION EDUCATIVA EL JAPON;217380000040;INSTITUCION EDUCATIVA EL JAPON - SEDE PRINCIPAL
LA DORADA;217380000040;INSTITUCION EDUCATIVA EL JAPON;217380000236;ESCUELA LA AGUSTINA
LA DORADA;217380000040;INSTITUCION EDUCATIVA EL JAPON;217380000228;ESCUELA EL TIGRE
LA MERCED;217388000405;INSTITUCION EDUCATIVA LA FELISA;217388000405;INSTITUCION EDUCATIVA LA FELISA - SEDE PRINCIPAL
LA MERCED;217388000405;INSTITUCION EDUCATIVA LA FELISA;217388000332;SECCIONAL EL TAMBOR
LA MERCED;217388000405;INSTITUCION EDUCATIVA LA FELISA;217388000057;SECCIONAL SAN MARTÍN
MARULANDA;117446000157;INSTITUCION EDUCATIVA EFREN CARDONA CHICA;117446000157;INSTITUCION EDUCATIVA EFREN CARDONA CHICA - SEDE PRINCIPAL
MARULANDA;117446000157;INSTITUCION EDUCATIVA EFREN CARDONA CHICA;117446000068;ESCUELA URBANA SIMON BOLIVAR
MARULANDA;117446000157;INSTITUCION EDUCATIVA EFREN CARDONA CHICA;217446000089;ESCUELA RURAL ESPARTILLAL
MARULANDA;117446000157;INSTITUCION EDUCATIVA EFREN CARDONA CHICA;217446000003;ESCUELA RURAL SAN ISIDRO
MARULANDA;117446000157;INSTITUCION EDUCATIVA EFREN CARDONA CHICA;217446000097;ESCUELA RURAL HERVEO
MARULANDA;117446000157;INSTITUCION EDUCATIVA EFREN CARDONA CHICA;217446000160;ESCUELA RURAL LAS PEÑAS
MARULANDA;117446000157;INSTITUCION EDUCATIVA EFREN CARDONA CHICA;217446000020;ESCUELA SAN PABLO
MARULANDA;117446000157;INSTITUCION EDUCATIVA EFREN CARDONA CHICA;217446800018;LOS SAUCES
MARULANDA;117446000157;INSTITUCION EDUCATIVA EFREN CARDONA CHICA;217446800000;LA ALEJANDRIA
NEIRA;217486000731;INSTITUCION EDUCATIVA AGUACATAL;217486000138;ESCUELA ANTONIA SANTOS
NEIRA;217486000731;INSTITUCION EDUCATIVA AGUACATAL;217486000537;ESCUELA SAGRADO CORAZÓN DE JESÚS
NEIRA;217486000731;INSTITUCION EDUCATIVA AGUACATAL;217486000120;ESCUELA FRANCISCO JOSÉ DE CALDAS
NEIRA;217486000731;INSTITUCION EDUCATIVA AGUACATAL;217486000731;INSTITUCION EDUCATIVA AGUACATAL - SEDE PRINCIPAL
NEIRA;217486000731;INSTITUCION EDUCATIVA AGUACATAL;217486000111;ESCUELA JOSÉ ACEVEDO Y GÓMEZ
NEIRA;217486000731;INSTITUCION EDUCATIVA AGUACATAL;217486000014;ESCUELA MARIA AUXILIADORA
NEIRA;217486000731;INSTITUCION EDUCATIVA AGUACATAL;217486000502;ESCUELA DIVINO NIÑO
NEIRA;117486000168;INSTITUCION EDUCATVA NUESTRA SENORA DEL ROSARIO;117486000389;ESCUELA ABRAHAM MONTOYA
NEIRA;117486000168;INSTITUCION EDUCATVA NUESTRA SENORA DEL ROSARIO;117486000168;INSTITUCION EDUCATVA NUESTRA SENORA DEL ROSARIO - SEDE PRINCIPAL
NEIRA;117486000168;INSTITUCION EDUCATVA NUESTRA SENORA DEL ROSARIO;117486000401;ANEXA EL ROSARIO
NORCASIA;217662002681;INSTITUCION EDUCATIVA LA ESTRELLA;217662002681;LA QUIEBRA
NORCASIA;217662002681;INSTITUCION EDUCATIVA LA ESTRELLA;217662000433;ESCUELA RURAL MOSCOVITA
NORCASIA;217662002681;INSTITUCION EDUCATIVA LA ESTRELLA;217662001707;ESCUELA RURAL MONTEBELLO
NORCASIA;217662002681;INSTITUCION EDUCATIVA LA ESTRELLA;217662001758;ESCUELA RURAL MIXTA LA SAMARIA
NORCASIA;217662002681;INSTITUCION EDUCATIVA LA ESTRELLA;217662001308;ESCUELA RURAL PLANES MIRADOR
NORCASIA;217662002681;INSTITUCION EDUCATIVA LA ESTRELLA;217662000468;ESCUELA RURAL KILÓMETRO 40
NORCASIA;217662002681;INSTITUCION EDUCATIVA LA ESTRELLA;217662000425;ESCUELA RURAL CADENALES
NORCASIA;217662002681;INSTITUCION EDUCATIVA LA ESTRELLA;217662002690;ESCUELA RURAL MANIZALITOS
NORCASIA;217662002681;INSTITUCION EDUCATIVA LA ESTRELLA;217662002258;ESCUELA RURAL QUIEBRA DE ROQUE
NORCASIA;217662002681;INSTITUCION EDUCATIVA LA ESTRELLA;217662002274;ESCUELA RURAL SANTA MARIA
NORCASIA;217662002681;INSTITUCION EDUCATIVA LA ESTRELLA;217662000247;ESCUELA RURAL SAN ESTEBAN
NORCASIA;217662002681;INSTITUCION EDUCATIVA LA ESTRELLA;217662001961;ESCUELA RURAL LOS CEIBOS
NORCASIA;217662002681;INSTITUCION EDUCATIVA LA ESTRELLA;217662001456;ESCUELA RURAL EL JAGUAL
NORCASIA;217662002681;INSTITUCION EDUCATIVA LA ESTRELLA;217662002720;ESCUELA RURAL BAJO JAGUAL
NORCASIA;217662002681;INSTITUCION EDUCATIVA LA ESTRELLA;217662000956;INSTITUCION EDUCATIVA  LA ESTRELLA - SEDE PRINCIPAL
NORCASIA;217662002681;INSTITUCION EDUCATIVA LA ESTRELLA;217662001073;ESCUELA RURAL LAS DELICIAS
PÁCORA;217513000722;INSTITUCION EDUCATIVA LAS COLES;217513000722;INSTITUCION EDUCATIVA LAS COLES - SEDE PRINCIPAL
PÁCORA;217513000722;INSTITUCION EDUCATIVA LAS COLES;217513000030;ESCUELA RURAL VENDIGUJAL
PÁCORA;217513000722;INSTITUCION EDUCATIVA LAS COLES;217513000021;ESCULA RURAL LAS TROJES
PÁCORA;217513000722;INSTITUCION EDUCATIVA LAS COLES;217513000544;ESCUELA RURAL EL CASTILLO
PÁCORA;217513000722;INSTITUCION EDUCATIVA LAS COLES;217513000587;ESCUELA RURAL MIXTA LA ALBANIA
PÁCORA;217513000722;INSTITUCION EDUCATIVA LAS COLES;217513000218;ESCUELA RURAL LOMA HERMOSA
PÁCORA;217513000722;INSTITUCION EDUCATIVA LAS COLES;217513000064;CENTRO EDUCATIVO LOS MEDIOS
PÁCORA;217513000722;INSTITUCION EDUCATIVA LAS COLES;417513000837;ESCUELA RURAL MIXTA LA MAGDALENA
PÁCORA;217513000722;INSTITUCION EDUCATIVA LAS COLES;217513000331;ESCUELA RURAL EL CONGO
PÁCORA;217513000722;INSTITUCION EDUCATIVA LAS COLES;217513000137;ESCUELA RURAL SAN LORENCITO
PÁCORA;217513000722;INSTITUCION EDUCATIVA LAS COLES;217513000480;ESCUELA RURAL MARACAS
PÁCORA;217513000722;INSTITUCION EDUCATIVA LAS COLES;217513000684;CENTRO EDUCATIVO OLIVARES
PÁCORA;217513000722;INSTITUCION EDUCATIVA LAS COLES;217513000188;ESCUELA RURAL MATA DE GUADUA
PÁCORA;217513000722;INSTITUCION EDUCATIVA LAS COLES;217513000315;ESCUELA RURAL MIXTA GINEBRA
PÁCORA;217513000722;INSTITUCION EDUCATIVA LAS COLES;217513000145;ESCUELA RURAL SAN LORENZO
PALESTINA;217524000040;INSTITUCION EDUCATIVA SANTAGUEDA;217524000341;ESCUELA RURAL EL BEBEDERO
PALESTINA;217524000040;INSTITUCION EDUCATIVA SANTAGUEDA;217524000180;ESCUELA NUEVA LOS ALPES
PALESTINA;217524000040;INSTITUCION EDUCATIVA SANTAGUEDA;217524000333;ESCUELA NUEVA FÁTIMA
PALESTINA;217524000040;INSTITUCION EDUCATIVA SANTAGUEDA;217524000040;INSTITUCION EDUCATIVA SANTAGUEDA - SEDE PRINCIPAL
PALESTINA;217524000040;INSTITUCION EDUCATIVA SANTAGUEDA;217524000058;ESCUELA RURAL EL RETIRO
RIOSUCIO;217614000723;INSTITUCION EDUCATIVA BONAFONT;217614001321;ESCUELA RURAL EL OLVIDO
RIOSUCIO;217614000723;INSTITUCION EDUCATIVA BONAFONT;217614000502;ESCUELA RURAL QUIMBAYA
RIOSUCIO;217614000723;INSTITUCION EDUCATIVA BONAFONT;217614000146;ESCUELA RURAL JUAN XXIII
RIOSUCIO;217614000723;INSTITUCION EDUCATIVA BONAFONT;217614000375;ESCUELA RURAL JUAN DIAZ
RIOSUCIO;217614000723;INSTITUCION EDUCATIVA BONAFONT;217614000341;ESCUELA RURAL FRANCISCO JOSE DE CALDAS
RIOSUCIO;217614000723;INSTITUCION EDUCATIVA BONAFONT;217614000529;ESCUELA RURAL MIXTA BUENOS AIRES
RIOSUCIO;217614000723;INSTITUCION EDUCATIVA BONAFONT;217614000430;ESCUELA RURAL MIXTA PIRSA
RIOSUCIO;217614000723;INSTITUCION EDUCATIVA BONAFONT;217614001215;ESCUELA RURAL BAJO PIRSA
RIOSUCIO;217614000723;INSTITUCION EDUCATIVA BONAFONT;217614000723;INSTITUCION EDUCATIVA BONAFONT - SEDE PRINCIPAL
RIOSUCIO;217614000138;INSTITUCION EDUCATIVA QUIEBRALOMO;217614000138;CENTRO EDUCATIVO QUIEBRALOMO - SEDE PRINCIPAL
RIOSUCIO;217614000138;INSTITUCION EDUCATIVA QUIEBRALOMO;217614000561;ESCUELA RURAL MIXTA SAN JUAN
RIOSUCIO;217614000138;INSTITUCION EDUCATIVA QUIEBRALOMO;217614001231;ESCUELA RURAL MIXTA LA UNION
RIOSUCIO;217614000138;INSTITUCION EDUCATIVA QUIEBRALOMO;217614001207;ESCUELA RURAL LA JAGUA
RIOSUCIO;217614000138;INSTITUCION EDUCATIVA QUIEBRALOMO;217614000545;ESCUELA RURAL EL RODEO
RIOSUCIO;217614000596;INSTITUCION EDUCATIVA SAN LORENZO;217614000596;INSTITUCION EDUCATIVA SAN LORENZO - SEDE PRINCIPAL
RIOSUCIO;217614000596;INSTITUCION EDUCATIVA SAN LORENZO;217614000359;ESCUELA RURAL MANUELA BELTRAN
RIOSUCIO;217614000596;INSTITUCION EDUCATIVA SAN LORENZO;217614000294;ESCUELA RURAL LA IBERIA
RIOSUCIO;217614000596;INSTITUCION EDUCATIVA SAN LORENZO;217614000634;ESCUELA RURAL MIXTA SIMON BOLIVAR
RIOSUCIO;217614000596;INSTITUCION EDUCATIVA SAN LORENZO;217614000421;ESCUELA RURAL MIXTA PASMI
RIOSUCIO;217614000596;INSTITUCION EDUCATIVA SAN LORENZO;217614000383;ESCUELA RURAL CAMILO TORRES
RIOSUCIO;217614000596;INSTITUCION EDUCATIVA SAN LORENZO;217614000162;ESCUELA RURAL HONDURAS
RIOSUCIO;217614000596;INSTITUCION EDUCATIVA SAN LORENZO;217614000766;ESCUELA RURAL AGUAS CLARAS
SALAMINA;117653000124;INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR MARIA ESCOLASTICA;117653000124;INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR MARIA ESCOLASTICA - SEDE PRINCIPAL
SALAMINA;117653000124;INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR MARIA ESCOLASTICA;117653001279;I.E. SALAMINA
VILLAMARÍA;117873000800;INSTITUCION EDUCATIVA JAIME DUQUE GRISALES;117873000192;INSTITUTO CAMPESTRE AGROPECUARIO DE CALDAS
VILLAMARÍA;117873000800;INSTITUCION EDUCATIVA JAIME DUQUE GRISALES;117873000800;INSTITUCION EDUCATIVA JAIME DUQUE GRISALES - SEDE PRINCIPAL
VILLAMARÍA;117873000800;INSTITUCION EDUCATIVA JAIME DUQUE GRISALES;117873000681;ESCUELA RAFAEL POMBO
VILLAMARÍA;117873000800;INSTITUCION EDUCATIVA JAIME DUQUE GRISALES;117873000729;CENTRO EDUCATIVO NORUEGA
VILLAMARÍA;217873000316;INSTITUCION EDUCATIVA PIO XII;217873000359;ESCUELA NUEVA BAJO CASTILLO
VILLAMARÍA;217873000316;INSTITUCION EDUCATIVA PIO XII;217873000235;ESCUELA ALTO ARROYO
VILLAMARÍA;217873000316;INSTITUCION EDUCATIVA PIO XII;217873000227;ESCUELA RURAL BAJO ARROYO
VILLAMARÍA;217873000316;INSTITUCION EDUCATIVA PIO XII;217873000316;INSTITUCION EDUCATIVA PIO XII - SEDE PRINCIPAL
VILLAMARÍA;217873000316;INSTITUCION EDUCATIVA PIO XII;217873000391;CENTRO EDUCATIVO LA MILAGROSA
VILLAMARÍA;217873000316;INSTITUCION EDUCATIVA PIO XII;217873001118;ESCUELA EL AVION
